0.599953040218406;-0.4998367777989734;0.6003241905629368;334.7162684;0.2;0.01;0.03;0.0001;0.01;0.3;45
0.5999704171765547;-0.49985065854961913;0.6003073448606696;334.8143188;0.2;0.01;0.03;0.0001;0.01;0.3;45
0.5999574539782977;-0.4998562341846433;0.60032009934644;334.9138871;0.2;0.01;0.03;0.0001;0.01;0.3;45
0.5999602940352249;-0.49985106127905826;0.6003152796617577;335.0155369;0.2;0.01;0.03;0.0001;0.01;0.3;45
0.5999400992066675;-0.49986641576021656;0.6003535306587421;335.1166184;0.2;0.01;0.03;0.0001;0.01;0.3;45
0.5999584784314911;-0.49986787823960055;0.6002885470538878;335.2144027;0.2;0.01;0.03;0.0001;0.01;0.3;45
0.5999471722086575;-0.499868483115247;0.6003434670813443;335.3154736;0.2;0.01;0.03;0.0001;0.01;0.3;45
0.5999610810512255;-0.4998549964267203;0.6003085987036997;335.4154882;0.2;0.01;0.03;0.0001;0.01;0.3;45
0.5999777705841006;-0.49989010253433586;0.6002911083025413;335.5153173;0.2;0.01;0.03;0.0001;0.01;0.3;45
0.5999953977417278;-0.4998900047520561;0.6002176077260115;335.6149902;0.2;0.01;0.03;0.0001;0.01;0.3;45
0.5999963122470865;-0.4999259510867145;0.600210264699713;335.7341498;0.2;0.01;0.03;0.0001;0.01;0.3;45
0.5999987282770234;-0.4999541395265222;0.6001797124683516;335.8202489;0.2;0.01;0.03;0.0001;0.01;0.3;45
0.6000222136166751;-0.49990786683739824;0.6001259928734902;335.9154725;0.2;0.01;0.03;0.0001;0.01;0.3;45
0.5999769269774956;-0.49995292480538417;0.6000596485206788;336.0195531;0.2;0.01;0.03;0.0001;0.01;0.3;45
0.6000204751438303;-0.4999151513530069;0.5999882736247247;336.1172373;0.2;0.01;0.03;0.0001;0.01;0.3;45
0.5999833511012904;-0.49995152782982344;0.600044772170836;336.2160255;0.2;0.01;0.03;0.0001;0.01;0.3;45
0.6000396663833175;-0.499927243506965;0.5999922235020075;336.3167157;0.2;0.01;0.03;0.0001;0.01;0.3;45
0.5999963208871848;-0.4999434778144656;0.6000205187815363;336.4169987;0.2;0.01;0.03;0.0001;0.01;0.3;45
0.6000069576272228;-0.4999416720619106;0.5999886068980161;336.5175943;0.2;0.01;0.03;0.0001;0.01;0.3;45
0.6000199787149838;-0.4999605967877044;0.5999947839635281;336.6172962;0.2;0.01;0.03;0.0001;0.01;0.3;45
0.6000286888402947;-0.4999676433049715;0.5999911019643971;336.7206921;0.2;0.01;0.03;0.0001;0.01;0.3;45
0.6000067459166134;-0.4999608524361704;0.5999859024288853;336.8193331;0.2;0.01;0.03;0.0001;0.01;0.3;45
0.6000388517535438;-0.4999404133809001;0.6000032240581167;336.9173425;0.2;0.01;0.03;0.0001;0.01;0.3;45
0.600021914832845;-0.49995883155891707;0.6000424682905257;337.0191197;0.2;0.01;0.03;0.0001;0.01;0.3;45
0.6000245626562539;-0.4999607048281691;0.599965977336885;337.1192567;0.2;0.01;0.03;0.0001;0.01;0.3;45
